word,weight
hilang hayat,-4
hilang ingat,-4
hilang ingatan,-4
hilang pikiran,-4
hilang semangat,-4
himpit,-4
himpunan,-4
hina aib,-4
hiruk,-4
histeris,-4
hitam,-4
hot,-4
hubungan singkat,-4
huhuu,-4
hujah,-4
huma,-4
hunjam,-4
iblis,-4
ifrit,-4
ihhh,-4
ihwal,-4
ijab,-4
ikan kena tuba,-4
ikat janji,-4
ikat rambut,-4
ikhtiar,-4
iktikad,-4
imbas,-4
implementasi,-4
inai,-4
incang-incut,-4
incit,-4
indolen,-4
indolensi,-4
induk semang,-4
inersia,-4
inferior,-4
inga,-4
ingkar,-4
inheren,-4
inhibisi,-4
inisiator,-4
insaf,-4
insane,-4
insiden,-4
inteligen,-4
intensif,-4
intrinsik,-4
iring-iringan,-4
iringan,-4
iris,-4
ish,-4
item,-4
izin,-4
jahad,-4
jahat,-4
jahatnya,-4
jahil,-4
jail,-4
jajal,-4
jajaran genjang,-4
jalan arteri,-4
jalan bentar,-4
jalan buntu,-4
jalan layang,-4
jalan lingkar,-4
jalan protokol,-4
jalan raya,-4
jalan setapak,-4
jalan tikus,-4
jalan tol,-4
jalanan,-4
jalang,-4
jalu,-4
jalur,-4
janggal,-4
jarah,-4
jari,-4
jariji,-4
jaringan,-4
jarum,-4
jauh,-4
jeblos,-4
jedot,-4
jejap,-4
jemari,-4
jembalang,-4
jembatan,-4
jenazah,-4
jendera,-4
jenewer,-4
jengkel,-4
jepit,-4
jeriji,-4
jeringing,-4
jerum,-4
jigong,-4
jihat,-4
jiji,-4
judes,-4
junior,-4
juragan,-4
jurik,-4
juwita,-4
juz,-4
kabil,-4
kacangan,-4
kacek,-4
kacuk,-4
kafe,-4
kafetaria,-4
kafilah,-4
kaidah,-4
kaitan,-4
kalah,-4
kalang-kabut,-4
kalor,-4
kambuh,-4
kantin,-4
kantong kering,-4
kantong tipis,-4
kaos,-4
karangan,-4
karavan,-4
kardinal,-4
kasep,-4
kasiku,-4
kasim,-4
kasur,-4
kata-,-4
kata-kata,-4
kaus,-4
keajaiban,-4
keanehan,-4
keasingan,-4
kebentok,-4
kebimbangan,-4
kebiri,-4
kebisuan,-4
kebo,-4
kebobrokan,-4
kebun,-4
kecamuk,-4
kecap,-4
kecapan,-4
kecemasan,-4
kecil hati,-4
kecut,-4
kedai minuman,-4
keder,-4
kedukaan,-4
kedut,-4
keganjilan,-4
kegelisahan,-4
kegemparan,-4
kegeruhan,-4
kehangatan,-4
keheningan,-4
kehilangan,-4
kehinaan keaiban,-4
kehuru-haraan,-4
kejam,-4
kejangkitan,-4
kejedot,-4
kejepit,-4
kekacauan,-4
kekang,-4
kekerabatan,-4
kekerasan,-4
kekhawatiran,-4
keki,-4
kekusutan,-4
kelainan,-4
kelakar,-4
kelam,-4
kelam kabut,-4
kelamaan,-4
kelambanan,-4
kelemahan,-4
kelengangan,-4
kelengar,-4
kelesa,-4
kelipar,-4
kemamang,-4
kembang-kempis,-4
kempes,-4
kencan,-4
kenyih,-4
kepanikan,-4
kepelikan,-4
kepenatan,-4
kepialu,-4
kepincangan,-4
kepleset,-4
kerai,-4
keran,-4
keras kepala,-4
kerawanan,-4
kerdak,-4
keremus,-4
kereseng,-4
kereta,-4
keretakan,-4
keri,-4
keris,-4
kerising,-4
kernyih,-4
keroyok,-4
keruh,-4
keruwetan,-4
kesendirian,-4
kesenjangan,-4
kesenyapan,-4
kesepakatan,-4
kesepian,-4
keseser,-4
keset,-4
kesiannya,-4
kesomplok,-4
kesukaran,-4
kesumat,-4
ketakutan,-4
ketauan,-4
keteledoran,-4
ketenangan,-4
ketimpangan,-4
ketuat,-4
ketulahan,-4
ketularan,-4
ketumbukan,-4
ketus,-4
khair,-4
khalifatullah,-4
khasi,-4
khianat,-4
khilaf,-4
khinzir,-4
kial,-4
kicauan,-4
kilah,-4
kisi-kisi,-4
kliyengan,-4
kolera,-4
kompleksitas,-4
komplot,-4
kompor,-4
komunikasi,-4
koneksi,-4
kongkalikong,-4
konglomerasi,-4
konkurensi,-4
konspirasi,-4
kontak,-4
kontaminasi,-4
kontroversi,-4
kopong,-4
kopyor,-4
korban,-4
korek,-4
korek api,-4
korupsi,-4
kosong,-4
krisis,-4
krista,-4
kroco,-4
kualat,-4
kukuh,-4
kumat,-4
kumbang,-4
kumuh,-4
kunarpa,-4
kuning,-4
kurang darah,-4
kurungan,-4
kurusuhan,-4
kusut,-4
kusut pikiran,-4
kutil,-4
kutu busuk,-4
kuwur,-4
labil,-4
labrak,-4
ladang,-4
lafal,-4
lain,-4
lakon,-4
lalai,-4
lalat kerbau,-4
lali,-4
laluan,-4
lama,-4
lambat-lambat,-4
lancang mulut,-4
lancip,-4
lancut,-4
landasan (pesawat udara),-4
langau,-4
langking,-4
langsuir,-4
lantaran,-4
latisan,-4
laur,-4
lawan,-4
lawas,-4
layon,-4
layu,-4
lebar mulut,-4
lebay,-4
lecap,-4
lecet,-4
ledak,-4
leduk,-4
lela,-4
lelembut,-4
leler,-4
lelucon,-4
lemah,-4
lemau,-4
lembam,-4
lembap,-4
lembek,-4
lembeng,-4
lengah,-4
lengang,-4
lengas,-4
lenggana,-4
lenguh,-4
lenyap daratan,-4
lepek,-4
lerak,-4
lesu,-4
letus,-4
lewat batas,-4
leyu,-4
liang jimak,-4
liang sanggama,-4
lihai,-4
linggis,-4
lintasan,-4
linu,-4
lisut,-4
loakan,-4
loksek,-4
lolos,-4
lopak,-4
lopak-lapik,-4
lorong,-4
lorot,-4
lotong,-4
luar biasa,-4
lumat,-4
lungkang,-4
lungse,-4
lutu,-4
luwes,-4
maapin,-4
mabok,-4
macis,-4
madani,-4
mager,-4
maherat,-4
maho,-4
makhluk halus,-4
malak,-4
malas,-4
males,-4
malesin,-4
malu,-4
malu mata,-4
mamah,-4
mamang,-4
mambang,-4
mampu,-4
manasuka,-4
mangau,-4
mangkel,-4
mangut,-4
manipulator,-4
mansukh,-4
mara,-4
marahin,-4
masa bodoh,-4
masai,-4
masalah,-4
mata ikan,-4
maula,-4
mayat,-4
mayit,-4
melalah,-4
melalap,-4
melampau,-4
melantak,-4
melarat,-4
melawat,-4
meledak,-4
melekat,-4
melepek,-4
melibas,-4
meligih,-4
melintang,-4
melorot,-4
meloya,-4
melukat,-4
meluluhlantakkan,-4
melumatkan,-4
melumur,-4
memacak,-4
memakan,-4
memalak,-4
memamah,-4
memanaskan,-4
memanggang,-4
memantai,-4
memantak,-4
memantang,-4
membabat,-4
membabi buta,-4
membakar,-4
membangunkan,-4
membantai,-4
membantar,-4
membanting,-4
membantu,-4
membayankan,-4
membeber,-4
membekam,-4
membelai,-4
membembam,-4
membencanai,-4
memberangsangkan,-4
membeset,-4
membeslah,-4
membocorkan,-4
membohong,-4
membongkar,-4
membual,-4
membuang,-4
membuktikan,-4
membuncahkan,-4
memburu,-4
memecah,-4
memedi,-4
memegang,-4
memejahijaukan,-4
memerusa,-4
memfitnah,-4
memihakkan,-4
memikat,-4
memojokkan,-4
memotivasi,-4
memperkacaukan,-4
memperkeruh,-4
memperolahkan,-4
mempersoalkan,-4
memukuli,-4
memusingkan,-4
menafikan,-4
menakali,-4
menaklukkan,-4
menakutkan,-4
menambus,-4
menampak,-4
menampakkan,-4
menampik,-4
menancap,-4
menangkal,-4
menantang,-4
menarik,-4
mencabarkan,-4
mencabau,-4
mencagil,-4
mencakar,-4
mencampurbaurkan,-4
mencamuk,-4
mencederai,-4
mencekak,-4
mencekam,-4
mencekik,-4
mencemari,-4
mencempung,-4
menceng,-4
mencengkam,-4
mencengkau,-4
mencengkeram,-4
mencerkau,-4
mencomot,-4
mencoreng,-4
mencret,-4
mencungkil,-4
mendaifkan,-4
mendakwa,-4
mendamprat,-4
mendapati,-4
mendarat,-4
mendasar,-4
mendebarkan,-4
mendedahkan,-4
mendemonstrasikan,-4
mendengung,-4
mendesak,-4
mendidis,-4
mendiskreditkan,-4
mendorong,-4
menduri,-4
mendusta,-4
menegangkan,-4
menelanjangi,-4
menerbankan,-4
menerima kenyataan,-4
mengacak,-4
mengacau,-4
mengacaukan,-4
mengada-ada,-4
mengadili,-4
mengaduk,-4
mengalahkan,-4
mengamalkan,-4
menganggur,-4
mengapkir,-4
mengarah,-4
mengarau,-4
mengedrop,-4
mengejar,-4
mengejek,-4
mengekang,-4
mengelakkan,-4
mengelih,-4
mengembus,-4
mengeremus,-4
mengerikan,-4
mengerjakan,-4
mengerkau,-4
mengernai,-4
mengeroyok,-4
mengerubuti,-4
mengesampingkan,-4
mengetepikan,-4
menggaduhkan,-4
menggalakkan,-4
menggali-gali,-4
mengganas,-4
mengganas bercabul,-4
mengganggu,-4
mengganyang,-4
menggarangkan,-4
menggelabu,-4
menggelapkan,-4
menggeletar,-4
menggeligi,-4
menggeligis,-4
menggelisahi,-4
menggelorakan,-4
menggelup,-4
menggema,-4
menggempur,-4
menggemuruh,-4
menggentarkan,-4
menggeramus,-4
menggerecoki,-4
menggerinjam,-4
menggiatkan,-4
menggigih,-4
menggigil,-4
menggigis,-4
menggila,-4
menggilas,-4
menggoyahkan menggerakkan,-4
menggoyangkan,-4
menggugat,-4
menggulung,-4
mengguncangkan,-4
menghabisi,-4
menghabiskan,-4
menghalai-balaikan,-4
menghalang,-4
menghancurkan,-4
menghancurluluhkan,-4
menghantui,-4
menghapus,-4
mengharubirukan,-4
mengharukan,-4
menghasut,-4
menghebat,-4
menghempas,-4
menghempaskan,-4
menghindarkan,-4
menghirukkan,-4
menghitamkan,-4
menghujat,-4
menghunjam,-4
mengias,-4
mengingkari,-4
menginsinuasi,-4
mengirikan,-4
mengiris,-4
mengisruhkan,-4
mengkal,-4
mengkhianat,-4
mengobarkan,-4
mengompori,-4
mengonarkan,-4
mengonfirmasi,-4
mengonsumsi,-4
mengorek,-4
mengorek-ngorek,-4
mengotot,-4
mengoyak,-4
mengoyak-oyak,-4
mengoyok,-4
mengudak,-4
menguit,-4
mengumandang,-4
mengumpat,-4
mengungkapkan,-4
menguntungkan,-4
mengunyah,-4
mengusap,-4
mengusir,-4
mengutil,-4
menidurkan,-4
menikam,-4
menilai,-4
menilap,-4
meninggal,-4
meninggalkan,-4
menir,-4
menista,-4
menjahatkan,-4
menjapit,-4
menjarah,-4
menjatuhkan,-4
menjauhkan,-4
menjejak,-4
menjejaki,-4
menjelek-jelekkan,-4
menjenguk,-4
menjepit leher,-4
menjeramah,-4
menjunam,-4
menolak,-4
menongkrong,-4
mentang-mentang,-4
menuju,-4
menukik,-4
menular,-4
menumang,-4
menumpang tinggal,-4
menundukkan,-4
menunukan,-4
menusuk,-4
menusuk-nusuk,-4
menyadran,-4
menyakatkan,-4
menyakitkan,-4
menyalakan,-4
menyaman,-4
menyampah,-4
menyampingkan,-4
menyanggah,-4
menyangkak hati,-4
menyantap,-4
menyapu-nyapu,-4
menyatu,-4
menyayat,-4
menyayat hati,-4
menyayung,-4
menyedihkan,-4
menyegam,-4
menyeka,-4
menyekar,-4
menyelak,-4
menyelar,-4
menyelentik,-4
menyemangati,-4
menyembam,-4
menyembilu,-4
menyengat,-4
menyenggau,-4
menyepelekan,-4
menyerah,-4
menyerahkan jiwa raga,-4
menyeramkan,-4
menyesak,-4
menyesal,-4
menyiar,-4
menyiat,-4
menyimpang,-4
menyindir,-4
menyinggang,-4
menyingkap,-4
menyingkapkan,-4
menyingkirkan,-4
menyirapkan,-4
menyisikan,-4
menyolot,-4
menyulut,-4
menyunggit,-4
menyungkit,-4
meraban,-4
meracik,-4
meradang,-4
meragu,-4
merajalela,-4
merampang,-4
merampas,-4
merana,-4
merancukan,-4
merandu,-4
merangkam,-4
merangkus,-4
merangsang,-4
merapunkan,-4
merayau,-4
merecok,-4
meredam,-4
merembet,-4
meremukkan,-4
merencah,-4
meresahkan,-4
meriang,-4
meributkan,-4
merincis,-4
merincukan,-4
merindingkan,-4
merintangi,-4
merisak,-4
merobek,-4
merorod,-4
merua,-4
meruak,-4
merundung,-4
meruntuh,-4
meruntuhkan,-4
merusakkan,-4
meruyup,-4
mesut,-4
meteor,-4
minhaj,-4
miring,-4
miris,-4
miss,-4
mitra,-4
mls,-4
momok,-4
moyang,-4
muflis,-4
mules,-4
mulut gapil,-4
mulut gatal,-4
mulut rambang,-4
mumet,-4
mumi,-4
mungil,-4
mungkar,-4
muntahan,-4
murahan,-4
muram,-4
murca,-4
murka,-4
murung,-4
musir,-4
musuh,-4
musuhan,-4
nabrak,-4
naik darah,-4
naik pitam,-4
najis,-4
najisin,-4
nanar,-4
narasi,-4
narkotika,-4
ndut,-4
nekat,-4
ngancem,-4
ngeang,-4
ngeluh,-4
ngelupain,-4
ngenes,-4
ngeri,-4
ngestalk,-4
ngetawain,-4
ngilu,-4
ngomel,-4
ngotot,-4
nihil,-4
ninggalin,-4
noda,-4
nujum,-4
nuzul,-4
nyalahin,-4
nyampah,-4
nyasar,-4
nyebelin,-4
nyelekit,-4
nyenyak,-4
nyenyat,-4
nyenyeh,-4
nyeri,-4
nyesal,-4
nyesek,-4
nyet,-4
nyiksa,-4
nyinyir,-4
nyolong,-4
obrolan,-4
ocehan,-4
ogah-ogahan,-4
ogel,-4
oles,-4
olok,-4
omong,-4
omong kosong,-4
omongan,-4
onak,-4
ongkang-ongkang,-4
onyak-anyik,-4
orang bunian,-4
orang halus,-4
orbit,-4
otek,-4
otot,-4
oven,-4
oyong,-4
pacak,-4
pacul,-4
pait,-4
paksa,-4
pales,-4
palolo,-4
pancakara,-4
pandai,-4
pangkur,-4
panik,-4
pantang,-4
paralelogram,-4
parau,-4
parlente,-4
pasak,-4
pasal,-4
patah,-4
pautan,-4
pawana,-4
pedar,-4
pedas,-4
pedih,-4
pegal hati,-4
pejajaran,-4
pekir,-4
pelaksanaan,-4
peleset,-4
pelesit,-4
pemantik api,-4
pemarah,-4
pematang,-4
pembabil,-4
pembangkang,-4
pembantah,-4
pemberon-takan,-4
pembersih,-4
pembohong,-4
pemerasan,-4
pemerdaya,-4
peminta-minta,-4
penanggalan,-4
penanggung,-4
penarung,-4
pencemaran,-4
pencolek api,-4
pencukuran,-4
pendek tali,-4
pendusta,-4
pengacauan,-4
pengamitan,-4
penganggur,-4
pengangguran,-4
pengap,-4
pengar,-4
pengasih,-4
pengecoh,-4
penggali,-4
pengganggu,-4
penggelapan,-4
penggentaran,-4
penghisapan,-4
pengotoran,-4
penindasan,-4
penindihan,-4
penipu,-4
peniti,-4
penjara,-4
penting,-4
pentung-pentungan,-4
penyakit,-4
penyanggah,-4
penyangkal,-4
penyatuan,-4
penyelewengan,-4
penyemat,-4
penyepelean,-4
penyertifikatan,-4
penyimpangan,-4
perahu,-4
perak,-4
perantara,-4
perapian,-4
perbaraan,-4
percabangan,-4
percekcokan,-4
percuma,-4
perenyak,-4
peretel,-4
pergesekan,-4
perguaman,-4
perhiasan,-4
perih,-4
perit,-4
perkara,-4
perkembangan,-4
perkomplotan,-4
perlahan-lahan,-4
permai,-4
perosok,-4
persangkutan,-4
persengketaan,-4
perundungan,-4
perusuhan,-4
petaka,-4
php,-4
pica,-4
pikat,-4
pikun,-4
pincang,-4
pinggir,-4
pita,-4
pohon,-4
polusi,-4
pongsu,-4
poor,-4
popokan,-4
potol,-4
pretel,-4
primer,-4
primitif,-4
prinsipil,-4
problem,-4
prosa,-4
prosedur,-4
puaka,-4
pub,-4
pucat,-4
pukul,-4
punah,-4
pundung,-4
pusing,-4
pusu,-4
putih,-4
putus napas,-4
puyan,-4
puyeng,-4
rabies,-4
radang,-4
radikal,-4
radius,-4
ragam,-4
rajaman,-4
rakaat,-4
rampas,-4
ranai,-4
rancak,-4
rancap,-4
random,-4
rangkai,-4
rasa malu,-4
rasio,-4
rasionalitas,-4
rata,-4
rayu,-4
receh,-4
recehan,-4
redang,-4
rel (kereta api),-4
relasi,-4
relevansi,-4
rempak,-4
remuk,-4
rencana,-4
rentan,-4
represi,-4
resek,-4
restoran,-4
retak,-4
rewel,-4
ribet,-4
ribut,-4
ricuh,-4
ringan lidah,-4
ringan mulut,-4
ringkih,-4
risa,-4
roh jahat,-4
rombengan,-4
rombongan,-4
romong,-4
rompeng,-4
rompes,-4
rompoh,-4
rongseng,-4
rua,-4
ruai,-4
ruak,-4
ruat,-4
rudapaksa,-4
rumbing,-4
runcing,-4
rundung,-4
rusak,-4
rusak binasa,-4
rusuh,-4
rusuk,-4
rute,-4
ruwet,-4
sabil,-4
sad,-4
safa,-4
safih,-4
sahabat,-4
sajen,-4
sakit ingat,-4
sakit ingatan,-4
sakit jiwa,-4
sakit-sakitan,-4
sakitnya,-4
salah,-4
salah tingkah,-4
salahku,-4
sama-sama,-4
sampah,-4
sampai,-4
sampean,-4
samping,-4
sangkut,-4
sangkut-paut,-4
sano,-4
sarit,-4
sayap,-4
sayat,-4
se-sat pusat,-4
sebelah,-4
sebit,-4
sedat,-4
sedikit,-4
seenak,-4
seenaknya,-4
segi,-4
sekongkol,-4
sekongkolan,-4
selesai,-4
selia,-4
selir,-4
selisih,-4
selokan,-4
seluk beluk,-4
seluk-beluk,-4
semaput,-4
sembam,-4
sembarang,-4
sembarangan,-4
sember,-4
sembunyi-sembunyi,-4
semburan,-4
sementara,-4
semok,-4
sempelah,-4
sempit,-4
senang,-4
senewen,-4
sengal,-4
seni,-4
senjang,-4
sensi,-4
sentuk,-4
senyampang,-4
senyap,-4
senyur,-4
sepele,-4
serak,-4
seram,-4
serang,-4
serapah,-4
serasi,-4
serengit,-4
seringai,-4
seringing,-4
serong,-4
serpihan,-4
sesal,-4
sesat,-4
sesat pusat,-4
setan,-4
setek,-4
seteru,-4
setia,-4
sia-sia,-4
signifikansi,-4
siklon,-4
sila,-4
silam,-4
silang,-4
silang selisih,-4
silang sengketa,-4
silap,-4
simpang,-4
simpang-siur,-4
simpatik,-4
singkil,-4
sisa,-4
sistem,-4
sobat,-4
sogok,-4
sogokan,-4
solek,-4
solokan,-4
someng,-4
somplak,-4
soms,-4
sontak,-4
sorry,-4
sotau,-4
sotoy,-4
stalk,-4
stalking,-4
stres,-4
subversif,-4
suka mengganggu,-4
sukar,-4
sumarah,-4
sumbang,-4
sumbing,-4
sumpek,-4
sungkan,-4
suni,-4
suntuk,-4
surah,-4
surut,-4
susu,-4
susuh,-4
susuk,-4
suudzon,-4
syedi,-4
tae,-4
tagut,-4
tahi angin,-4
tahu,-4
taji,-4
takut,-4
tamat,-4
tampik,-4
tangan panas,-4
tanggal,-4
tangkap tangan,-4
tangkas,-4
tantang,-4
tanur,-4
tarekat,-4
tatak,-4
tau,-4
taut,-4
tawar,-4
tedak,-4
tegal,-4
teganya,-4
tegar,-4
tekan mental,-4
tekanan mental,-4
teknik,-4
telantar,-4
teles,-4
tembam,-4
tempik,-4
tempo,-4
temporer,-4
tendas,-4
tengak,-4
tenggang,-4
tenggarang,-4
tengkar,-4
tengku,-4
tensi,-4
teologis,-4
teperlus,-4
tepi,-4
teragung,-4
terajam,-4
terali,-4
terang akal,-4
teraniaya,-4
teratur,-4
terbalik akal,-4
terban,-4
terbang arwah,-4
terbang pikiran,-4
terbentur,-4
tercela,-4
tercemplung,-4
terderita,-4
terdesak,-4
terekspos,-4
tergamak,-4
terganjal,-4
tergelecik,-4
terhambat,-4
terhindar,-4
teriakan,-4
terjeblos,-4
terjepit,-4
terjerohok,-4
terjerumus,-4
terjumpa,-4
terkam,-4
terkencar-kencar,-4
terlanggar,-4
terlengar,-4
terowongan,-4
terpa,-4
terpacul,-4
terpaksa,-4
terpangah,-4
terpaut,-4
terpeleset,-4
terpengaruh,-4
terperenyak,-4
terperuk,-4
terpojok,-4
terpukul,-4
terpuruk,-4
tersampuk,-4
tersengal-sengal,-4
tersuntuk,-4
tertabrak,-4
tertanggung,-4
tertangkap tangan,-4
tertata,-4
tertegak,-4
tertubruk,-4
tertular,-4
tertumbuk,-4
tetas,-4
tetek,-4
tidak bekerja,-4
tidak masuk akal,-4
tikai,-4
tilam,-4
tilap,-4
tim,-4
timpang,-4
tindih,-4
tingau,-4
titian,-4
toboh,-4
tolak,-4
tonton,-4
topek,-4
tosan aji,-4
traumatis,-4
trayek,-4
tua,-4
tubuh,-4
tugal,-4
tuhkan,-4
tuju,-4
tulang,-4
tular,-4
tumor,-4
tumpang tinggal,-4
tumpas,-4
tumpat,-4
tumpuk,-4
tun,-4
tunggakan,-4
tunggang gunung,-4
tungku,-4
tusuk,-4
tutur,-4
tutur kata,-4
tuyul,-4
ua,-4
uang pecah,-4
uci-uci,-4
udahan,-4
udara,-4
ugh,-4
ujar,-4
ujung tangan,-4
ulung,-4
umpat,-4
umpatan,-4
unit,-4
upaya,-4
urgen,-4
urun,-4
urut-urutan,-4
usaha,-4
usir,-4
utang,-4
vagina,-4
vital,-4
wan,-4
warita,-4
week,-4
wimana,-4
wreda,-4
yauda,-4
yaudah,-4
yunior,-4
yuwaraja,-4
ziarah,-4
(olahraga) bokser,-5
abar-abar,-5
abur,-5
acak,-5
acak-acakan,-5
aco-acoan,-5
acoan,-5
aib,-5
aiku,-5
ain,-5
ajuk,-5
akut,-5
alku,-5
amah,-5
amandel,-5
amarah,-5
ambai,-5
ambau,-5
ambiguitas,-5
ambil,-5
ambruk,-5
amburadul,-5
ampela,-5
ampu,-5
amuk,-5
ancai,-5
angin lalu,-5
angit,-5
angkat tangan,-5
angkatan,-5
anjeng,-5
anjg,-5
anjing tanah,-5
antap,-5
apatis,-5
apes,-5
arbitrer,-5
armada,-5
arsip,-5
aru,-5
asal-asalan,-5
asan tak asan,-5
asfal,-5
asid,-5
asor,-5
aspiran,-5
asusila,-5
aus,-5
awut-awutan,-5
azab,-5
bablas,-5
babu,-5
bahaya,-5
bahlul,-5
bajing,-5
baktau,-5
bala,-5
bala bencana,-5
balik adab,-5
balik gagang,-5
bancang,-5
banci,-5
bandel,-5
bandit,-5
bangkrut,-5
bangsat,-5
bantai,-5
barbar,-5
barkas,-5
barua,-5
basi,-5
basmi,-5
batal,-5
batalion,-5
beban,-5
bebel,-5
becak,-5
begal,-5
bejat,-5
belah,-5
belang,-5
belembang,-5
beloh,-5
belot,-5
bencana,-5
bencat,-5
benci,-5
bencong,-5
bendel,-5
bengis,-5
bentak,-5
bentakan,-5
bentrok,-5
beol,-5
berahi,-5
berandalan,-5
berang,-5
berangai,-5
berangsang,-5
berantakan,-5
berat kepala,-5
berbalik,-5
berbantah,-5
berbisa,-5
bercak,-5
bercempera,-5
bercerai-berai,-5
bercikun-cikun,-5
bercucuran,-5
berdebat,-5
berduka,-5
beredak,-5
berengsek,-5
bergaduh,-5
bergajul,-5
bergolak,-5
berguncang,-5
bergundang,-5
berhamburan,-5
berhantaran,-5
berjejas,-5
berkabung,-5
berkarut,-5
berkecai,-5
berkeping-keping,-5
berkhianat,-5
berkolusi,-5
berlalu,-5
berlalu dr dunia,-5
berlarian,-5
berlompatan,-5
bermuram durja,-5
berpencar,-5
berperai-perai,-5
bersanding,-5
bersanggit,-5
bersangkal,-5
bersebaran,-5
bersedih,-5
bersekutu,-5
berselingkuh,-5
berselisih,-5
bersentuh,-5
bersepai,-5
berserakan,-5
bersusah,-5
bersusah hati,-5
bertaburan,-5
bertambah,-5
bertebaran,-5
bertengkar,-5
bertengkar mulut,-5
bertikai,-5
bertudung lingkup,-5
berugi,-5
berusuh,-5
bete,-5
beterjunan,-5
biadab,-5
bidas,-5
biksah,-5
bimbang,-5
binasa,-5
bingit,-5
bini gelap,-5
bir,-5
biut,-5
bobot,-5
bobrok,-5
bodo,-5
bogem,-5
bogem mentah,-5
bohong,-5
bokek,-5
bokep,-5
boksen,-5
bondot,-5
bongak,-5
bongkar-bangkir,-5
borok,-5
boros,-5
boyak,-5
brengsek,-5
bromocorah,-5
brutal,-5
buang air,-5
buang air besar,-5
buang hajat,-5
buang nyawa,-5
buang-buang air,-5
buas,-5
bubuk,-5
bully,-5
bulus,-5
buncah,-5
bunda,-5
bundel,-5
buntung,-5
bunuh,-5
burai,-5
buruk,-5
busuk,-5
butuh,-5
butut,-5
cabul,-5
cabut,-5
cacat,-5
cacatan,-5
cacau,-5
caci,-5
caci maki,-5
cacian,-5
cadang,-5
calit,-5
candal,-5
candala,-5
capai,-5
carik,-5
carut,-5
cebur,-5
cecap,-5
cecunguk,-5
ceku,-5
celaan,-5
celaka,-5
celetuk,-5
cema,-5
cemar,-5
cemat,-5
cemburu,-5
cemooh,-5
cempala mulut,-5
cempelung,-5
cempera,-5
cencala,-5
cendala,-5
cengkeram,-5
centang,-5
cerabah,-5
cerai-berai,-5
cercah,-5
cerewet,-5
cerita burung,-5
cerna,-5
ceroboh,-5
cibir,-5
cikun,-5
cincong,-5
cirit,-5
cobaan,-5
colak-caling,-5
colong,-5
comblang,-5
condong,-5
cuek,-5
cuka belanda,-5
cuka jawa,-5
cukup,-5
cupet,-5
cupul,-5
curang,-5
curi,-5
curna,-5
dahiat,-5
dahsyat,-5
dajal,-5
dalalah,-5
dampratan,-5
daras,-5
datang hati,-5
debil,-5
defekasi,-5
degil,-5
dekaden,-5
dekadensi,-5
dekil,-5
dendam,-5
dengki,-5
deraan,-5
derek,-5
derita,-5
desas-desus,-5
dibully,-5
dimarahin,-5
dina,-5
diplomasi,-5
disakiti,-5
disentri,-5
dogol,-5
domot,-5
dongok,-5
dugal,-5
duka,-5
dungu,-5
durhaka,-5
durjana,-5
durkarsa,-5
dursila,-5
eek,-5
egois,-5
ekofraksia,-5
empedal,-5
empot-empotan,-5
enas,-5
encok,-5
endemi,-5
enggan,-5
epidemi,-5
error,-5
fadihat,-5
fail,-5
fakir,-5
faring,-5
fasid,-5
fatal,-5
feses,-5
fitnah,-5
folder,-5
friksi,-5
gabal,-5
gabas,-5
gabung,-5
gabungan,-5
gabut,-5
gagap,-5
gaib,-5
galaba,-5
gamat,-5
gamblang,-5
ganas,-5
ganjaran,-5
gara-gara,-5
garang,-5
garwa ampil,-5
gasak,-5
gastroenterologi,-5
gawat,-5
geblek,-5
gebung,-5
gegabah,-5
gegadan,-5
gegap,-5
geladir,-5
gelisah,-5
gemal,-5
gemas,-5
gembel,-5
gempita,-5
genah,-5
gencat,-5
gencet,-5
gendak,-5
gepok,-5
gerah,-5
gering,-5
germo,-5
gertak,-5
geser,-5
gila,-5
goblok,-5
golak,-5
gonjak,-5
gosip,-5
gosok,-5
gugatan,-5
gugup,-5
gulung tikar,-5
gundah,-5
gunjingan,-5
gurub,-5
gusur,-5
habis akal,-5
hadang,-5
hajar,-5
hajat,-5
halah,-5
hamil,-5
hampa,-5
hancai,-5
hancur lebur,-5
hangit,-5
hantam,-5
harap-harap,-5
hardik,-5
hardikan,-5
haru biru,-5
harus,-5
hasad,-5
hasud,-5
hate,-5
haters,-5
hawar,-5
hidung,-5
hilang akal,-5
hilang nyawa,-5
hina,-5
hinaan,-5
hinaan cacian,-5
hingar,-5
histeria,-5
hoax,-5
hop,-5
horor,-5
hujat,-5
hutang,-5
iba,-5
ibunda,-5
idap,-5
idiot,-5
ihh,-5
iih,-5
ikat,-5
ilang,-5
ilat,-5
imbesil,-5
impoten,-5
inferioritas,-5
ingar,-5
intimidasi,-5
intrakalimat,-5
invalid,-5
iri,-5
iri hati,-5
isak,-5
isi,-5
istan,-5
jahanam,-5
jahit,-5
jajah,-5
jamah,-5
jambak,-5
jambret,-5
jamin,-5
jangkang,-5
jangkit,-5
jaras,-5
jaruman,-5
jawab,-5
jawaban,-5
jebeh,-5
jeblok,-5
jelata,-5
jelek,-5
jembel,-5
jendala,-5
jengkang,-5
jentaka,-5
jeritan,-5
jijik,-5
jilid,-5
jongkok,-5
jorok,-5
jotos,-5
jungkal,-5
jutek,-5
jutekin,-5
kabar burung,-5
kabung,-5
kampret,-5
kampungan,-5
kandas,-5
kantong perut,-5
karu,-5
karut,-5
kasip,-5
kayangan,-5
